12614653,29784666,122.316
12614667,444894685,70.42599999999999
12614667,1410036218,191.87299999999996
12614668,12614635,23.172
12614668,486432642,323.154
12614668,104306737,342.73699999999997
12614672,12614668,342.142
12614675,52720021,269.463
12614678,12614682,264.14
12614678,1769691978,763.4590000000002
12614681,29266370,27.814999999999998
12614681,508080930,223.75500000000002
12614682,506039617,139.819
12614682,516394458,84.582
12614683,598234402,15.77
12614683,1791505417,195.668
12615161,1093519531,34.841
12615161,288101517,31.419000000000004
12615171,29420114,20.736
12615171,1993003775,151.43599999999998
12615173,16541701,19.458
12615173,29419201,54.370999999999995
12615195,26970118,215.15699999999998
12615195,30554091,510.593
12615195,30553536,160.74
12696810,2960693872,362.918
12696810,1598889794,420.96700000000004
16541457,256724098,20.709
16541457,1114040971,117.984
16541459,16541461,320.59
16541459,27559816,145.05700000000002
16541459,16541466,151.997
16541459,27559815,126.954
16541461,27559833,53.24100000000001
16541461,16541459,320.59
16541462,27560124,69.616
16541462,5233789092,170.887
16541464,26943821,13.703
16541464,27559895,56.641000000000005
16541464,5233789092,475.63199999999995
16541465,26943835,23.655
16541465,213217327,503.977
16541465,26943818,16.330000000000002
16541466,27559817,145.058
16541466,27559825,142.20600000000002
16541466,27587405,191.52
16541466,16541459,151.997
16541467,527332338,20.273
16541467,16541468,44.67
16541468,79808381,2.641
16541469,29272977,58.620000000000005
16541469,26904542,62.56099999999999
16541471,26745972,15.421
16541471,26745971,41.601
16541474,16541469,76.477
16541478,282763131,10.557
16541478,275725785,25.889000000000003
16541478,26904555,502.75600000000003
16541483,29030467,243.521
16541483,267046789,164.48600000000002
16541486,156869073,9.458
16541486,29030467,115.58999999999999
16541488,26905525,432.7699999999999
16541488,26745957,152.783
16541488,487727796,433.524
16541571,26750531,246.477
16541571,26662418,366.34000000000003
16541572,16541582,1488.7949999999998
16541579,16541571,1463.8539999999998
16541582,26726776,219.218
16541582,27009127,452.03
16541593,27197225,16.803
16541593,3805490087,38.046
16541594,16541593,36.381
16541594,16541596,218.25
16541595,16541596,35.811
16541595,16541593,217.855
16541595,27197219,185.253
16541596,16541595,35.811
16541596,27197239,190.504
16541596,27197255,185.486
16541696,5024937412,18.929
16541696,29122654,226.90599999999998
16541698,335839627,36.568
16541698,29420153,136.735
16541698,29420140,77.438
16541699,16541700,31.963
16541699,29419169,227.38299999999998
16541699,1839747262,149.526
16541700,16541699,31.962999999999997
16541700,29420144,78.236
16541700,16541698,224.63500000000002
16541701,16541702,35.517
16541701,652987765,138.546
16541702,12615161,51.753
16541702,16541703,21.919999999999998
16541703,12615173,36.442
16541703,16541700,222.31099999999998
16541704,16541705,50.801
16541704,29420511,221.99599999999998
16541704,287650997,61.04
16541705,16541704,50.801
16541705,5896652502,177.743
16541705,29269503,133.846
16541707,29421128,44.032
16541707,1545906826,242.551
16541708,16541707,22.320999999999998
16541708,1580751985,115.435
16541709,16541708,37.488
16541709,51383324,428.78
16541710,29779120,75.191
16541711,6833848288,401.06600000000003
16541711,29779120,146.998
16541711,51573654,82.743
16541711,29421136,452.638
16541712,29779127,192.551
16541712,51573654,190.196
16541712,29779124,254.453
16541712,29779129,129.11
16541713,29779132,93.37299999999999
16541713,2927118729,302.13000000000005
16541713,2522309272,239.64100000000002
16541713,29779138,94.501
17777144,26736187,18.16
17777144,26662395,244.465
17777144,27409001,151.19000000000003
17777145,26736188,18.755
17777145,102918588,109.372
17777145,27409541,189.692
18244390,18244392,44.402
18244391,11512176675,18.345
18244391,11512176676,15.754
18244391,18244394,99.238
18244392,18244400,170.13400000000001
18244392,18244393,90.256
18244392,18244390,44.402
18244393,18244394,78.438
18244393,18244392,90.256
18244393,18244399,168.34300000000002
18244394,18244391,99.238
18244394,18244393,78.438
18244394,18244398,172.302
18244395,26565046,22.652
18244395,18244419,218.19400000000002
18244395,18244400,170.274
18244396,18244397,166.388
18244397,18244398,74.11999999999999
18244397,18244408,128.334
18244397,18244396,166.38799999999998
18244398,18244399,89.466
18244398,18244394,172.30199999999996
18244398,18244397,74.11999999999999
18244399,18244398,89.466
18244399,18244400,78.438
18244399,18244393,168.343
18244400,18244392,170.13400000000001
18244400,18244395,170.274
18244400,18244399,78.438
18244401,1356241848,10.249
18244401,29808742,80.79899999999999
18244402,18244405,44.554
18244402,243855470,67.464
18244402,18244423,157.319
18244403,18244405,40.549
18244403,18244404,45.056
18244403,18244422,169.03599999999997
18244404,18244403,45.056
18244404,18244406,80.488
18244404,18244413,75.42699999999999
18244405,18244402,44.554
18244405,18244403,40.549
18244405,18244414,86.166
18244406,18244404,80.488
18244406,18244412,83.91499999999999
18244406,18244407,82.36
18244407,11512176675,10.83
18244407,18244411,98.629
18244407,18244406,82.36
18244408,18244410,118.396
18244408,11512176676,37.092
18244408,18244397,128.33399999999997
18244410,18244408,118.39599999999999
18244411,18244407,98.62899999999999
18244412,18244406,83.91499999999999
18244413,18244404,75.42699999999999
18244414,18244405,86.166
18244415,18244422,45.652
18244416,18244423,48.865
18244417,26602511,21.777
18244417,26602506,408.2899999999999
18244419,626481090,104.751
18244419,27483027,60.512
18244422,18244403,169.036
18244422,18244415,45.652
18244422,18244423,85.96
18244423,18244422,85.96
18244423,18244416,48.865
18244423,18244402,157.319
20246072,206188831,706.6900000000002
20246072,249068814,279.819
20246097,296092115,841.592
20246097,1659650584,1859.8369999999995
20246103,287932784,20.863
20246103,1332789412,97.58800000000001
20246103,244430178,185.22
20246105,29787108,453.74
20246107,598284527,25.201
20246107,20246105,25.493000000000002
20246107,4081394148,117.02999999999999
20246107,29786491,156.155
20246112,29275987,15.455
20246112,29276695,213.057
20246123,28150389,220.91699999999997
20246123,20246125,92.863
20246123,1410036215,117.255
20246123,20246250,190.61700000000002
20246125,20246248,190.68200000000002
20246125,1411289036,101.017
20246125,20246123,92.86299999999999
20246125,4316151697,108.287
20246126,20246128,150.96399999999997
20246126,1563525687,134.847
20246126,26960750,76.26100000000001
20246126,1791505420,113.40800000000002
20246128,20246126,150.964
20246137,250361366,59.478
20246137,1822518681,171.673
20246137,276589705,140.318
20246137,29785848,67.327
20246138,276589705,117.84299999999999
20246138,282820264,88.84299999999999
20246138,3229235621,127.64699999999999
20246138,1669237290,97.524
20246140,2467429075,18.408
20246140,21385724,214.684
20246140,20246141,142.723
20246141,20246140,142.723
20246141,29785878,206.594
20246141,26960755,139.76600000000002
20246141,3302387964,22.161
20246145,29803511,14.176
20246145,20246160,78.98
20246145,29803516,176.04200000000003
20246160,20246145,78.98
20246160,3463835860,48.277
20246160,4363312270,412.762
20246171,29786488,267.791
20246171,2101295591,162.98000000000002
20246171,29786490,148.572
20246181,261711282,114.316
20246181,29787110,75.28999999999999
20246202,20246181,1592.321
20246203,86090143,39.241
20246203,20246202,57.788999999999994
20246220,1659650505,268.962
20246240,28255945,44.54
20246240,28255885,100.28699999999999
20246246,3917779364,16.365
20246246,1591359195,164.763
20246246,1591359166,642.774
20246248,28150292,14.222
20246248,12614651,148.407
20246248,20246125,190.682
20246250,20246123,190.617
20246250,20246248,91.26299999999999
20246257,25662542,202.809
20246257,25662705,128.554
20246257,2071423335,80.35900000000001
20246257,2264199819,134.501
20246260,26822811,21.647
20246260,162070833,138.35000000000002
20246262,4182868866,20.362
20246262,73691054,301.04900000000004
20246264,20246266,277.07399999999996
20246264,283651572,66.713
20246266,26745282,20.452
20246266,26874404,16.594
20246267,26866513,32.814
20246267,26704079,301.9790000000001
20246271,26787971,491.5129999999999
20246274,26760192,15.006
20246274,26704452,228.923
20246274,324753730,121.97099999999999
20246275,26704059,267.581
20246275,26704061,249.56699999999998
20246276,26736159,11.185
20246276,26736173,463.0269999999999
20246277,26736183,234.276
20246277,26736170,182.411
20246279,26740530,12.797
20246279,26740534,221.348
20246279,26787011,94.141
21306260,1055526422,170.88299999999998
21306260,27555123,88.29500000000002
21306261,21306260,61.031
21306261,27555102,409.0979999999999
21306261,21306262,215.32599999999996
21306262,27555213,191.047
21306262,21306261,215.326
21306262,21306263,232.30100000000002
21306262,27555102,193.972
21306263,21306262,232.30100000000002
21306263,27555215,111.494
21306263,21306264,194.22300000000004
21306264,27555102,221.364
21306264,21306263,194.223
21306264,21306265,174.26100000000002
21306265,27555095,210.37
21306265,21306264,174.26100000000002
21306265,157467505,164.65300000000002
21306267,157467505,134.889
21306267,11764793206,84.61800000000001
21306267,27555099,193.612
21385723,21385724,105.296
21385723,1813974098,94.743
21385723,11365522129,164.13400000000001
21385724,1669237254,115.48700000000001
21385724,20246140,214.684
21385724,11365522129,145.14399999999998
21385724,21385723,105.296
21385796,1667142764,377.3959999999999
21385796,1580746702,217.81
21385796,3095250668,72.095
21385796,26753059,191.995
21385800,98983781,44.323
21385800,1667142764,209.722
21385808,21385809,81.697
21385808,29123151,127.15299999999999
21385809,21385810,83.41199999999999
21385809,21385808,81.697
21385810,21385811,95.565
21385810,21385809,83.412
21385810,21385817,106.645
21385810,27484589,165.78900000000002
21385811,21385812,120.185
21385811,21385810,95.56500000000001
21385811,310994457,66.934
21385812,21385811,120.185
21385812,1599974865,21.464
21385812,21385814,210.20000000000002
21385814,21385816,238.572
21385814,28794353,158.606
21385816,29123147,74.12
21385816,266594444,136.386
21385816,21385814,238.572
21385816,21385817,71.55799999999999
21385817,21385816,71.55799999999999
21385817,21385810,106.645
21385817,310994456,85.726
21432472,1929543239,5.275
21432472,1820622388,20.689999999999998
21432472,1267994355,123.962
21432503,29808818,15.262
21432503,21432558,173.32799999999997
21432510,29808818,108.21799999999999
21432510,286638360,99.00099999999999
21432510,269941236,26.207
21432547,286638272,44.349
21432547,354484060,359.486
21432547,269941226,96.69200000000001
21432558,28394961,208.804
21432558,55892902,15.08
21432558,21432562,123.857
21432562,29808821,350.7459999999999
21432562,1641970078,123.364
21432562,21432558,123.857
21432565,29808845,267.57099999999997
21432565,1589761430,105.46499999999999
21432567,21432565,235.227
21432567,1589761429,105.92699999999999
21432569,4515744703,57.165
21432569,28392022,14.786000000000001
21432569,29808846,126.31099999999998
21432572,239694867,288.3549999999999
21432572,10219369883,40.823
21432647,28341799,14.064
21432647,533757985,149.77500000000003
21432653,270975461,131.102
21432665,244149835,31.624000000000002
21432665,21432669,78.67399999999999
21432665,529132504,36.494
21432669,21432665,78.674
21432669,273473191,315.8620000000001
21432669,244149840,208.658
21432669,21432670,158.286
21432670,2427832581,76.487
21432670,150541831,338.991
21432670,21432669,158.286
21432671,150541832,332.86199999999997
21432671,1354122705,59.154999999999994
21432671,2427832581,19.475
21432798,29123438,29.208
21432798,29266096,147.727
21432799,29221586,21.554
21432799,967017877,346.212
21432801,735967920,25.467
21432801,3163433363,114.674
21432802,29221583,21.995
21432802,26999095,442.3759999999999
21432805,11432361986,1.244
21432810,262476527,283.037
21432810,26753107,104.04599999999999
21432815,29123432,34.012
21432815,29123420,280.421
21441699,21441700,32.888999999999996
21441699,28253035,577.776
21441700,28254758,13.579
21441700,303785121,252.37300000000002
21441701,620649500,12.938
21441701,29489364,75.98
21441701,29492945,175.893
21441709,561503519,74.447
21441709,21441712,196.88199999999998
21441709,30432646,188.728
21441712,21441709,196.882
21441714,561503519,193.00600000000003
21441714,223825928,25.685
21441714,30432116,173.736
21441715,30432557,104.226
21441715,30432113,103.68299999999999
21441715,30432115,91.76999999999998
21441716,30432125,79.00200000000001
21441716,30432113,105.96000000000001
21441716,30432128,149.46
21441716,30432550,104.92699999999999
21441718,538421406,100.509
21441718,26733322,327.09700000000004
21441718,530202,95.662
21441718,35233751,147.82299999999998
21441719,27197233,75.361
21441719,3805490086,49.872
21441721,27197222,120.117
21441721,29141701,142.1
21441721,29121353,104.07400000000001
21441721,28961194,40.025999999999996
21441722,27197203,219.51399999999998
21441722,29686217,148.103
21441722,29686274,407.74899999999997
21441724,27197176,16.845
21441724,3805490107,22.749
21441724,27197196,85.357
21441725,27197175,15.012
21441725,30301214,51.620000000000005
21441726,29686212,19.988
21441726,30301214,11.879
21441727,28252682,11.93
21441727,28252724,301.563
21441727,28253036,154.28900000000002
21441728,26755227,16.062
21441728,1782327774,165.637
21441730,59893232,14.942
21441730,59893230,83.262
21441732,28300055,18.922
21441732,29121463,78.83500000000001
21441733,28300103,15.255
21441733,28509902,80.987
21441736,26752863,54.33
21441736,26752051,196.512
21441736,6288237292,24.559
21441737,262476527,355.815
21441737,26752219,76.088
21441737,1666487146,307.78399999999993
21441737,26752062,267.29800000000006
21483449,246780323,110.047
21483449,27366900,1389.485
21483449,1609189176,154.29500000000002
21483449,296092115,88.776
21487101,26784929,18.075
21487101,26784972,226.026
21487105,1224092187,38.818999999999996
21487105,3336866734,64.902
21487113,21487115,17.057
21487113,26790354,20.163
21487113,107315255,277.367
21487115,21487113,17.057
21487115,768405657,393.656
21487115,21487124,138.83300000000003
21487124,21487115,138.833
21487124,28961413,340.9219999999999
21487124,21487125,265.998
21487125,21487131,337.83799999999997
21487125,133290700,233.73800000000003
21487125,21487124,265.998
21487129,484121,250.12
21487129,21487130,285.788
21487129,21487138,98.431
21487130,21487131,219.96599999999998
21487130,277317852,157.69099999999997
21487130,21487129,285.788
21487131,21487130,219.96599999999998
21487131,1887807857,154.852
21487131,21487125,337.838
21487132,28961413,140.359
21487132,1962251125,104.352
21487132,28381826,487.61099999999993
21487132,28381819,87.018
21487138,81064234,163.507
21487138,21487129,98.43099999999998
21487138,81063992,175.963
21487140,26785754,159.437
21487140,26785762,41.608
21487141,26745961,15.809
21487141,26785769,101.45000000000002
21487142,628156655,261.888
21487142,26785753,46.647
21487143,21487142,24.781999999999996
21487144,251106770,22.738000000000003
21487145,21487148,16.581
21487146,21487168,24.73
21487148,21487144,54.238
21487148,802800009,166.734
21487154,26726700,37.029
21487154,325627540,119.979
21487155,26807728,13.792
21487155,416010793,272.18399999999997
21487155,26705303,87.045
21487159,100532362,223.826
21487159,152692699,242.96699999999996
21487159,29039237,60.355999999999995
21487159,9566521507,326.33000000000004
21487162,51965345,17.002
21487162,3253177078,85.82499999999999
21487162,26748900,45.157000000000004
21487168,21487145,61.86599999999999
21487168,26704448,512.279
21487169,27011311,763.7299999999999
21487169,3366747771,58.757000000000005
21487171,271759785,278.015
21487171,1337618621,47.217
21487173,8977088994,5.037
21487180,1348731995,85.247
21487180,25662552,31.536
21487180,6400342990,162.633
21487185,2796688606,252.728
21487185,21487186,132.103
21487185,27411994,125.92299999999999
21487185,27411252,248.62099999999998
21487186,21487185,132.103
21487186,29221570,266.664
21487186,27411228,118.53999999999999
21487186,29221567,77.494
21487191,1679204688,56.98800000000001
21487191,1828231464,156.171
21487191,669744361,155.134
21487193,1679204688,182.156
21487194,29796802,91.968
21487194,21487196,50.763999999999996
21487194,29796823,206.328
21487195,5448568959,94.45800000000001
21487195,29796809,148.30200000000002
21487195,21487196,147.3
21487196,2119643324,127.988
21487196,21487195,147.3
21487196,21487194,50.763999999999996
21487201,3842236559,203.246
21487201,2119643323,178.977
21487201,51992472,132.809
21487204,29796809,269.59000000000003
21487204,288948128,134.709
21487204,51997882,56.566
21487204,203665176,91.781
21487209,29219440,11.499
21487209,4566145594,41.897000000000006
21487209,262479941,378.67300000000006
21487210,160503146,185.625
21487210,29221504,18.066000000000003
21487220,3129452762,76.55000000000003
21487220,21432799,167.88699999999997
21487224,196725581,12.809
21487224,29215073,184.48300000000003
21487229,29215077,12.578
21487229,29270890,246.68599999999998
21487229,3183716592,247.351
21487230,26960762,167.04399999999998
21487230,28794539,95.857
21487230,196724115,125.789
21487230,1491865195,110.91999999999999
21487231,29215043,207.34699999999998
21487231,29215047,207.137
21487231,5984003368,180.87900000000002
21487231,29216564,215.07900000000004
21487232,29218315,150.186
21487232,269476782,70.374
21487232,26960762,370.246
21487232,29218293,143.656
21487234,268468777,7.235
21487234,29790229,134.303
21487234,29790228,80.29899999999999
21487236,248386475,29.872
21487236,248389154,19.074
21487236,248386844,165.024
21487237,29789748,8.265
21487237,29789747,263.675
21487237,59905492,331.1310000000001
21487242,25664649,98.133
21487242,25662562,205.52700000000002
21487242,2264199819,33.581
21487243,26867485,27.383000000000003
21487243,27786564,138.486
21487244,26867468,16.843
21487244,29063251,63.35199999999999
21487245,26762981,13.571
21487245,26731251,86.853
21487245,26763033,36.506
21487246,26731250,156.459
21487246,26731247,83.706
21487247,254335453,184.013
21487247,26642103,159.89700000000002
21487249,255561544,10.357
21487249,255561543,43.486000000000004
21487253,26746007,134.611
21487253,63299755,443.5879999999999
21487257,444505902,381.985
21487259,26751271,84.40199999999999
21487260,26739109,13.558
21487260,27501910,236.65099999999998
21487261,3380156884,8.116999999999999
21487261,27501909,238.99399999999997
21487264,26849060,16.051
21487264,26627362,119.445
21487265,26848941,12.617
21487265,26849072,35.909
21487267,26867476,15.949
21487267,28982001,118.986
21487269,27785840,20.64
21487269,27785820,133.427
21487270,26952393,9.903
21487270,235637226,33.721000000000004
21487271,26952502,310.281
21487271,27537344,157.633
21487271,26952386,30.183999999999997
21487272,21487271,288.92100000000005
21487272,26952503,28.097
21487273,27539580,13.352
21487273,27432691,161.41799999999998
21487274,359508217,14.798
21487274,1315015330,23.574
21487275,26554159,11.198
21487275,130107059,191.84400000000002
21487275,26554155,90.25200000000001
21487279,27540475,276.288
21487279,1809170956,640.4749999999999
21487284,1349673594,80.816
21487284,446290091,148.458
21487285,29207836,18.432
21487285,540636326,32.943
21487285,29194701,85.991
21508603,30822924,9.107
21508603,4543122876,860.8489999999997
21508603,726624835,396.784
21508792,21508796,755.1799999999997
21508792,26985233,348.12500000000006
21508796,26984690,2654.6200000000003
21508808,267407438,1366.8220000000001
21509129,92141868,186.36399999999998
21509129,27378712,359.649
21509129,150983577,205.225
21509170,4199933886,8.056
21509170,31495823,146.63
21509170,75415418,80.84700000000001
21509209,59851839,32.516
21509209,59852467,243.899
21509213,21509223,12.347
21509213,59850870,428.38899999999995
21509213,59851054,468.191
21509215,55198679,245.28400000000002
21509215,29808282,563.447
21509216,21509219,16.805
21509216,29881315,536.768
21509219,29881318,13.306
21509219,73801994,161.079
21509223,21509213,12.347
21509223,2426980408,155.62500000000003
21509223,2300076453,533.404
21509247,21509248,14.645
21509247,746308709,106.87
21509248,530262,15.556
21509248,29690631,120.77600000000001
21509249,29690662,13.117
21509249,6019010072,118.171
21534656,26726188,32.967
21534656,27177983,140.80399999999997
21537083,4486860520,10.152
21537083,30820513,81.89600000000002
21537087,27177929,11.408
21537087,27177935,137.975
21537087,27177972,80.80799999999999
21537094,30838622,121.41
21537094,27466348,126.513
21537094,30833205,161.535
21537094,2938917979,184.23200000000003
21537095,26723213,10.843
21537095,297742375,40.288000000000004
21537119,6019010062,52.474
21537119,6019010071,121.706
21537304,642130371,41.49
21537304,21537797,83.65499999999999
21537304,30833246,194.01000000000002
21537775,287930839,10.144
21537775,1215285213,57.96000000000001
21537775,35208837,272.053
21537784,8633937023,297.287
21537784,30838602,103.711
21537784,30833226,45.41
21537784,8633937021,24.108
21537796,29490324,104.22200000000001
21537796,21540762,454.16099999999994
21537796,208131832,115.87400000000001
21537797,30820831,60.876
21537797,21537304,83.655
21537797,21538158,272.74099999999993
21537801,2051552149,325.99399999999997
21537801,9081837233,18.156
21537804,70866575,199.002
21537804,21538125,38.685
21537804,56230248,222.589
21537814,602926407,205.53199999999998
21537814,27177948,84.739
21537822,21538153,182.888
21537822,29489362,93.71799999999999
21537822,29489850,177.677
21537932,138548526,12.541
21537932,301496147,78.124
21537951,34967070,19.405
21537951,34967067,323.04200000000003
21537951,34967074,266.227
21537966,138548518,11.314
21537966,458909321,106.63200000000002
21537966,458909318,101.988
21537970,29691786,10.512
21537970,295190979,250.126
21537979,30833248,179.097
21537979,445830935,92.036
21537979,642130371,98.75899999999999
21537980,310418499,127.96799999999999
21537980,258901496,144.415
21537980,310419564,181.841
21537980,56230248,184.93599999999998
21538117,30818834,138.889
21538117,30818229,124.00399999999999
21538117,30818230,124.075
21538125,287401762,203.23
21538125,21537804,38.685
21538125,31962257,37.067
21538125,1833234097,28.685
21538132,29691794,15.076
21538132,95760120,351.9480000000001
21538138,746509088,163.24200000000002
21538141,34967046,14.791
21538141,27554926,226.25699999999998
21538141,1215285198,94.057
21538151,311181997,10.068
21538151,186982261,96.637
21538151,27177971,276.292
21538153,21537822,182.888
21538153,538421404,98.316
21538153,208131832,236.71300000000005
21538157,65052144,11.021
21538158,8633937023,70.443
21538158,30838596,226.04999999999998
21538158,21537797,272.741
21538158,7622494288,155.36100000000002
21538170,138548492,10.157
21538170,38304951,248.14700000000002
21538170,1645798435,126.67999999999999
21538176,29489810,82.62899999999999
21538176,29489362,99.521
21538176,21538178,103.92399999999999
21538178,21538176,103.92399999999998
21538178,29489841,427.954
21538178,223826118,207.192
21538178,620649492,205.50500000000002
21538208,206188820,13.55
21538208,432516826,412.20200000000006
21538208,249676681,272.373
21540754,5437645328,175.444
21540754,29551852,113.474
21540755,29551855,18.226
21540755,29551895,100.644
21540755,1476399695,35.322
21540756,2348038017,9.836
21540756,2383000677,81.928
21540758,30435847,54.651
21540758,29552047,93.99
21540761,95760103,10.392
21540761,95760097,49.306999999999995
21540762,5799377310,67.351
21540762,1843589625,251.07299999999998
21540762,21537796,454.1610000000001
21540765,206191220,162.326
21540774,1976653172,13.786
21540774,2471310307,689.2649999999999
21582728,9700774885,12.397
21582728,1876468344,119.03999999999998
21582728,29219440,242.51299999999995
21590980,26908815,133.97500000000002
21590980,352806539,97.224
21590980,21677257,96.912
21590980,352805897,117.99500000000002
21590983,21677257,165.706
21590983,26977832,246.78800000000004
21590983,26908815,98.141
21590986,26746022,25.751
21590986,162081807,153.77499999999998
21668931,26858261,199.38
21669023,26747947,27.866
21669023,26747800,29.269000000000002
21669023,26747821,289.72499999999997
21669023,26747880,99.154
21677158,29270897,231.414
21677158,26999095,75.941
21677158,29270890,85.766
21677247,29270890,141.942
21677247,21677248,126.066
21677247,7148616974,197.07999999999996
21677248,21677249,124.99200000000002
21677248,29271271,160.597
21677248,21677247,126.06599999999999
21677249,21677248,124.992
21677249,21677253,102.41499999999999
21677251,21677253,15.204
21677251,21677249,110.446
21677253,21677251,15.204
21677253,29271259,255.218
21677257,21590983,165.70600000000002
21677257,21590980,96.912
21677257,1778333918,84.064
21677257,26977869,214.28300000000002
21677260,527102827,9.017
21677260,30028030,314.04499999999996
21677260,21677261,78.554
21677261,252864802,15.949
21677261,5194290241,274.906
21677318,21677321,89.72399999999999
21677318,26735641,116.207
21677318,1131171633,290.814
21677321,21677318,89.724
21677321,1928720072,84.358
21677321,26703856,131.35399999999998
21677331,26935219,220.51399999999998
21677331,26822448,46.491
21677331,1918937739,34.93299999999999
21677336,26935211,33.544000000000004
21677336,26935219,26.488
21677342,1352310847,180.619
21677342,21677344,82.696
21677344,26734304,18.814
21677344,26724434,96.51400000000001
23655777,26765658,184.548
23655777,26745400,53.399
23655777,26746095,392.717
23657213,27466398,50.283
23657213,8828014007,23.664
24985979,26751179,531.7830000000001
24985979,277053958,44.166
24985979,26749764,310.39199999999994
24985997,349904567,18.578
24985997,24985998,69.758
24985998,349904567,70.705
24985998,24986000,36.758
24986000,24986004,61.081
24986000,28794168,298.591
24986000,24985998,36.757999999999996
24986004,24986000,61.081
24986004,24986006,176.487
24986006,28302216,380.787
24986006,30206359,607.6379999999999
24986006,24986004,176.487
24986006,27200040,130.173
24986079,28302018,13.208
24986079,277053956,171.43099999999998
24986079,349904569,95.36900000000001
24986141,24985997,12.588
24986141,1493332095,313.187
25661285,26870585,7.719
25661285,25661287,280.524
25661285,3463621768,193.37600000000006
25661287,26708008,137.29899999999998
25661287,25661289,205.165
25661287,25661285,280.52399999999994
25661289,25662542,106.045
25661289,25661287,205.165
25661289,545164353,32.498
25661366,25661991,147.907
25661366,25661976,160.413
25661366,26708008,197.76299999999998
25661366,25661372,94.03800000000001
25661372,271747430,82.80600000000001
25661372,25661984,170.616
25661372,25663498,170.39499999999998
25661372,25661366,94.038
25661386,25661966,99.201
25661386,25662916,201.68200000000002
25661386,25662542,98.48599999999998
25661386,25661963,98.17600000000002
25661397,25662542,136.66500000000002
25661397,25662562,31.962000000000003
25661397,2264199819,204.34799999999998
25661963,26708008,189.53400000000002
25661963,25661386,98.176
25661963,262480689,99.34
25661966,25662928,202.24700000000004
25661966,262480689,87.731
25661966,25661967,96.911
